full_name,season,champion,top_10,made_cut,total_score,prior_score,prior_afs,sg_on_field,roll_5yr_majors,roll_3yr_majors,roll_1yr_majors,rolling_majors,driving_distance,driving_accuracy,greens_in_regulation,bob_distance,scrambling_rough,scrambling_sand,putting_rating,scoring_avg,sg_off_tee,sg_approach,sg_scrambling,sg_putting,sg_tee_to_green,sg_total
jeff_overton,2010,0,0,1,291,315,300,-15,0,0,0,0.0,297.3,0.5544,0.6686,19.67139994241499,0.5127,0.5102,1.541,70.497,0.23199999999999998,0.064,-0.07400000000000001,0.408,0.222,0.63
jeff_sluman,2006,0,0,1,305,315,302,-13,0,0,0,0.0,279.8,0.6481,0.6524,18.388657887102283,0.5455,0.6087,1.614,70.852,-0.258,0.457,0.183,0.138,0.382,0.52
jerry_kelly,2004,0,0,1,289,295,303,8,0,0,0,0.0,278.1,0.7040000000000001,0.6799,18.537072427076144,0.5714,0.5632,1.609,70.08800000000001,0.081,0.616,0.25,0.255,0.9470000000000001,1.202
jerry_kelly,2006,0,1,1,292,315,302,-13,0,0,0,0.0,278.1,0.7026,0.6711,18.582856944566476,0.5538000000000001,0.5825,1.621,70.85300000000002,-0.012,0.212,0.268,0.01,0.46799999999999997,0.478
jerry_kelly,2007,0,0,0,315,292,305,13,0,0,0,0.0,281.0,0.6828,0.6483,17.869180521221445,0.5904,0.4234000000000001,1.565,70.313,0.27899999999999997,0.469,0.1,-0.22699999999999998,0.848,0.621
jerry_kelly,2009,0,0,1,285,315,299,-16,0,0,0,0.0,284.7,0.648,0.6463,19.41029366083883,0.5842,0.5590999999999999,1.446,70.119,0.062,0.165,0.226,0.327,0.45299999999999996,0.78
jerry_kelly,2010,0,0,0,315,285,300,15,0,0,0,0.0,279.0,0.705,0.6748999999999999,17.883516852118326,0.5636,0.5636,1.58,70.954,0.051,0.24600000000000002,0.361,-0.449,0.6579999999999999,0.209
jesper_parnevik,2004,0,0,0,315,315,303,-12,0,0,0,0.0,287.9,0.5998,0.6609,21.063216539081164,0.6029,0.5464,1.585,70.199,0.27,-0.209,0.233,0.522,0.294,0.816
jhonattan_vegas,2016,0,0,0,315,315,304,-11,0,0,0,0.0,304.4,0.5657,0.6970999999999999,20.176951578471908,0.5939,0.4607,1.649,70.903,0.589,0.18,-0.11199999999999999,0.07200000000000001,0.498,0.5710000000000001
jhonattan_vegas,2017,0,0,1,291,315,299,-16,0,0,0,0.0,301.3,0.5767,0.6593000000000001,20.308941996076513,0.5941,0.4247,1.6480000000000001,71.054,0.39399999999999996,0.172,-0.06,-0.413,0.506,0.09300000000000001
jim_furyk,2005,0,0,1,291,291,303,12,1,1,0,6.0,280.0,0.6807,0.6977,17.744523803134307,0.6164999999999999,0.6173,1.611,69.274,0.096,0.982,0.42200000000000004,0.34700000000000003,1.5,1.8459999999999999
jim_furyk,2006,0,0,1,296,291,302,11,1,0,0,1.0,281.9,0.7384999999999999,0.7071,17.47988526532394,0.6396000000000001,0.4603,1.6030000000000002,68.865,0.475,1.085,0.245,0.743,1.805,2.548
jim_furyk,2007,0,0,1,293,296,305,9,1,0,0,1.0,279.7,0.7437,0.6944,17.057174117915572,0.635,0.5909,1.6380000000000001,69.47399999999999,0.19899999999999998,0.589,0.413,-0.083,1.202,1.119
jim_furyk,2008,0,1,1,281,293,302,9,0,0,0,0.0,280.4,0.6937000000000001,0.6678000000000001,17.816982223585327,0.5738,0.5590999999999999,1.635,69.694,0.26,0.59,0.031,0.405,0.8809999999999999,1.287
jim_furyk,2009,0,0,0,315,281,299,18,0,0,0,0.0,279.9,0.6966,0.6553,17.907174229589906,0.6358,0.5952000000000001,1.569,69.477,-0.021,0.557,0.439,0.715,0.975,1.69
jim_furyk,2010,0,0,1,286,315,300,-15,0,0,0,0.0,276.0,0.7101000000000001,0.6712,17.963752565931202,0.6667000000000001,0.5735,1.597,69.828,0.15,0.6409999999999999,0.3670000000000001,0.405,1.159,1.564
jim_furyk,2011,0,1,1,285,286,299,13,0,0,0,0.0,281.4,0.68,0.6757,17.03390122585611,0.5342,0.5854,1.636,70.37,-0.017,0.643,0.19,-0.16,0.816,0.655
jim_furyk,2012,0,0,1,290,285,297,12,0,0,0,0.0,280.0,0.7071,0.6819,16.703101175796338,0.5259,0.7059000000000001,1.614,69.304,0.225,0.83,0.275,0.423,1.329,1.7519999999999998
jim_furyk,2013,0,0,1,289,290,300,10,0,0,0,0.0,275.3,0.7047,0.6829999999999999,16.44415264615359,0.5952000000000001,0.593,1.6280000000000001,69.828,0.023,0.95,0.32299999999999995,0.092,1.297,1.389
jim_furyk,2014,0,0,0,315,289,304,15,0,0,0,0.0,279.3,0.7318000000000001,0.6875,16.51956415889959,0.7021,0.5797,1.609,69.2,0.121,1.175,0.408,0.091,1.705,1.796
jim_furyk,2016,0,0,0,315,315,304,-11,0,0,0,0.0,280.8,0.6909000000000001,0.6827,16.30508315849863,0.5376,0.46299999999999997,1.651,70.13,-0.23399999999999999,0.465,0.23199999999999998,0.067,0.46299999999999997,0.53
jim_herman,2015,0,0,0,315,315,295,-20,0,0,0,0.0,293.8,0.6709999999999999,0.7323000000000001,16.873210851656076,0.5436,0.5128,1.679,70.719,0.467,0.285,-0.345,-0.03,0.40700000000000003,0.376
jimmy_walker,2013,0,1,1,288,315,300,-15,0,0,0,0.0,298.5,0.5218,0.6607,19.889506655520645,0.6095,0.5217,1.604,70.332,0.08199999999999999,0.40700000000000003,0.16399999999999998,0.276,0.654,0.93
jimmy_walker,2014,0,0,1,289,288,304,16,0,0,0,0.0,301.0,0.5167,0.6759000000000001,21.125902347592163,0.5724,0.5161,1.5959999999999999,69.789,0.11900000000000001,0.608,0.048,0.479,0.774,1.253
jimmy_walker,2015,0,0,1,295,289,295,6,0,0,0,0.0,301.6,0.5223,0.6609,21.00745449702187,0.5667,0.5517,1.594,70.268,-0.161,0.33399999999999996,0.068,0.6920000000000001,0.24100000000000002,0.9329999999999999
jimmy_walker,2016,0,0,1,289,295,304,9,1,1,1,16.0,301.3,0.4831,0.6396000000000001,21.178072042012374,0.6073,0.4881,1.599,70.393,0.044000000000000004,0.69,0.225,0.222,0.6709999999999999,0.892
jimmy_walker,2017,0,0,1,286,289,299,10,1,1,0,6.0,295.7,0.5659000000000001,0.6357,19.66899892597485,0.5214,0.5,1.507,71.155,-0.258,0.518,-0.12300000000000001,0.135,0.138,0.273
jimmy_walker,2018,0,0,1,286,286,295,9,1,1,0,6.0,299.0,0.5349,0.619,19.953225303193463,0.6057,0.5567,1.574,70.786,-0.4370000000000001,0.304,0.166,0.324,0.033,0.35700000000000004
jimmy_walker,2019,0,0,0,315,286,295,9,1,0,0,1.0,299.2,0.5565,0.6470999999999999,19.425437933001387,0.6429,0.6512,1.604,71.262,-0.18100000000000002,0.051,0.322,-0.13,0.192,0.062
joe_durant,2006,0,0,0,315,315,302,-13,0,0,0,0.0,289.1,0.7843000000000001,0.6975,18.383568448179176,0.5082,0.4364,1.656,70.773,0.75,0.486,-0.244,-0.401,0.991,0.59
joe_ogilvie,2004,0,0,1,290,315,303,-12,0,0,0,0.0,288.8,0.6131,0.6307,20.2571273636658,0.5746,0.4661,1.577,70.933,0.15,-0.068,0.051,0.177,0.134,0.311
joe_ogilvie,2005,0,0,0,315,290,303,13,0,0,0,0.0,284.9,0.6244,0.619,20.899626192829388,0.5550999999999999,0.6435,1.5819999999999999,70.852,0.042,-0.254,0.13,0.174,-0.08199999999999999,0.092
john_daly,2004,0,0,0,315,315,303,-12,0,0,0,0.0,306.0,0.5299,0.6639,21.168451368329546,0.5301,0.5366,1.604,70.816,0.47700000000000004,0.042,0.19,0.095,0.708,0.8029999999999999
john_daly,2005,0,0,0,315,315,303,-12,0,0,0,0.0,310.1,0.4935,0.6279,21.40840307501291,0.4882,0.4776,1.6269999999999998,71.516,0.192,-0.113,-0.106,-0.324,-0.027000000000000003,-0.35100000000000003
john_huh,2012,0,0,1,286,315,297,-18,0,0,0,0.0,288.3,0.6869,0.6644,19.76925297512388,0.5408,0.5204,1.62,70.384,0.391,0.031,-0.025,0.16699999999999998,0.397,0.564
john_huh,2013,0,0,0,315,286,300,14,0,0,0,0.0,282.0,0.6853,0.6659999999999999,18.15946196966688,0.6178,0.5889,1.646,70.758,0.179,0.155,0.19,-0.22699999999999998,0.525,0.298
john_merrick,2008,0,1,1,280,315,302,-13,0,0,0,0.0,299.0,0.6523,0.6772,18.617864162471005,0.5301,0.4881,1.528,70.546,0.41,0.04,-0.052000000000000005,-0.418,0.39899999999999997,-0.019
john_merrick,2009,0,0,0,315,280,299,19,0,0,0,0.0,296.9,0.6147,0.6493000000000001,18.977618396416343,0.4804,0.4483,1.4769999999999999,70.936,0.162,-0.08199999999999999,-0.32799999999999996,-0.016,-0.248,-0.264
john_merrick,2012,0,0,0,315,315,297,-18,0,0,0,0.0,293.3,0.6446,0.6912999999999999,18.755517688136468,0.4867,0.4,1.6669999999999998,70.70100000000002,0.20199999999999999,0.23,-0.047,-0.193,0.385,0.191
john_rollins,2006,0,0,1,298,315,302,-13,0,0,0,0.0,295.5,0.6422,0.6612,20.095059249726038,0.5846,0.3656,1.62,71.113,0.264,0.021,-0.036000000000000004,0.102,0.248,0.35
john_rollins,2007,0,0,0,315,298,305,7,0,0,0,0.0,290.4,0.6481,0.6364,19.185122002478906,0.6223,0.5963,1.609,70.419,0.41700000000000004,-0.16899999999999998,0.165,0.10400000000000001,0.413,0.517
john_rollins,2009,0,0,0,315,315,299,-16,0,0,0,0.0,296.5,0.6585,0.642,21.166838516362752,0.5142,0.5085000000000001,1.5430000000000001,71.243,0.618,-0.449,-0.157,-0.001,0.012,0.011000000000000001
john_senden,2007,0,0,0,315,315,305,-10,0,0,0,0.0,294.2,0.6591,0.7033,18.495152818448886,0.5787,0.46,1.68,70.566,0.366,0.435,-0.023,-0.25,0.778,0.528
john_senden,2009,0,0,0,315,315,299,-16,0,0,0,0.0,294.2,0.6483,0.7089,18.236113895235466,0.5359,0.5546,1.6569999999999998,70.057,0.44299999999999995,0.606,-0.027999999999999997,0.038,1.021,1.06
john_senden,2011,0,0,0,315,315,299,-16,0,0,0,0.0,293.3,0.6681999999999999,0.7086,18.94377875378147,0.5,0.3878,1.6580000000000001,70.199,0.496,0.45299999999999996,-0.28300000000000003,0.302,0.665,0.9670000000000001
john_senden,2012,0,0,1,291,315,297,-18,0,0,0,0.0,291.0,0.6593000000000001,0.6859000000000001,20.344775588587847,0.5827,0.5286,1.635,70.05,0.503,0.473,-0.016,0.039,0.96,1.0
john_senden,2013,0,1,1,288,291,300,9,0,0,0,0.0,289.3,0.6057,0.6595,19.18656040044697,0.5743,0.3974,1.665,70.97,0.344,-0.258,0.13,-0.138,0.21600000000000005,0.078
john_senden,2014,0,0,1,289,288,304,16,0,0,0,0.0,288.9,0.6425,0.6785,19.010735782709727,0.5628,0.6146,1.621,70.27,0.22399999999999998,0.127,-0.023,0.47600000000000003,0.32799999999999996,0.805
johnson_wagner,2007,0,0,1,295,315,305,-10,0,0,0,0.0,285.5,0.6418,0.6775,19.1957862853052,0.45899999999999996,0.3846,1.655,71.14399999999998,0.124,0.40399999999999997,-0.105,-0.22899999999999998,0.424,0.195
johnson_wagner,2011,0,0,0,315,315,299,-16,0,0,0,0.0,282.2,0.6735,0.6717,18.60440975951669,0.5563,0.4554,1.561,70.654,-0.059000000000000004,-0.11900000000000001,-0.192,0.4270000000000001,-0.37,0.057
jon_rahm,2017,0,1,1,277,291,299,8,0,0,0,0.0,305.8,0.5866,0.6861,20.018151918945964,0.5592,0.7059000000000001,1.604,69.561,0.9490000000000001,0.515,0.057,0.256,1.5219999999999998,1.778
jon_rahm,2018,0,1,1,278,277,295,18,0,0,0,0.0,308.9,0.5920000000000001,0.7012,21.42646377730119,0.6638,0.45899999999999996,1.619,69.958,0.8170000000000001,0.047,0.17600000000000002,-0.151,1.0390000000000001,0.889
jon_rahm,2019,0,0,0,315,278,295,17,0,0,0,0.0,305.6,0.625,0.6904,21.15111311754327,0.536,0.5207999999999999,1.599,69.618,0.6920000000000001,0.405,0.073,0.336,1.17,1.505
jonas_blixt,2013,0,1,1,283,315,300,-15,0,0,0,0.0,283.7,0.5654,0.6089,19.760241015736625,0.6397999999999999,0.5670000000000001,1.577,71.11,-0.22699999999999998,-0.882,0.39399999999999996,0.312,-0.715,-0.40299999999999997
jonas_blixt,2014,0,0,1,287,283,304,21,0,0,0,0.0,286.1,0.5616,0.6111,20.619519642265626,0.5390999999999999,0.5909,1.599,71.581,-0.434,-0.299,0.221,0.303,-0.512,-0.209
jonathan_byrd,2007,0,0,0,315,315,305,-10,0,0,0,0.0,292.0,0.5984,0.6355,20.869147632729682,0.5714,0.619,1.581,70.488,-0.191,0.13,0.27399999999999997,0.29600000000000004,0.213,0.51
jonathan_byrd,2010,0,0,0,315,315,300,-15,0,0,0,0.0,290.9,0.6154,0.7,18.275233240645658,0.5903,0.5111,1.641,70.437,0.091,0.046,0.354,0.033,0.491,0.524
jonathan_byrd,2011,0,0,1,290,315,299,-16,0,0,0,0.0,291.6,0.6033,0.6565000000000001,19.417220128020386,0.5731,0.5306000000000001,1.6059999999999999,70.783,-0.040999999999999995,0.248,0.147,0.11599999999999999,0.354,0.469
jonathan_kaye,2004,0,0,1,296,315,303,-12,0,0,0,0.0,290.9,0.6472,0.6652,19.49095944277757,0.5405,0.4384,1.651,71.468,0.278,0.08,-0.096,-0.26899999999999996,0.262,-0.006999999999999999
jordan_spieth,2013,0,1,1,283,315,300,-15,0,0,0,0.0,289.4,0.6779999999999999,0.6694,18.67053561095664,0.5893999999999999,0.5867,1.5930000000000002,69.668,0.611,0.48,0.2,0.182,1.291,1.473
jordan_spieth,2014,1,1,1,270,283,304,21,0,0,0,0.0,289.7,0.5879,0.6247,21.11414638998645,0.6201,0.552,1.548,69.946,0.034,0.28600000000000003,0.26,0.39899999999999997,0.581,0.98
jordan_spieth,2015,0,1,1,286,315,295,-20,2,2,2,32.0,291.8,0.6291,0.6787000000000001,20.06205677945864,0.64,0.6341,1.545,68.938,0.494,0.618,0.47100000000000003,0.5710000000000001,1.5830000000000002,2.154
jordan_spieth,2016,0,0,1,287,286,304,18,2,2,0,12.0,295.4,0.5814,0.6352,21.30467658624379,0.5976,0.5522,1.545,69.52,0.402,0.145,0.264,0.758,0.8109999999999999,1.569
jordan_spieth,2017,0,1,1,275,287,299,12,3,3,1,28.0,295.6,0.6,0.7001000000000001,19.9667692679612,0.5972999999999999,0.5714,1.58,68.846,0.321,0.8959999999999999,0.429,0.278,1.646,1.9240000000000002
jordan_spieth,2018,0,0,1,283,275,295,20,3,1,0,8.0,299.8,0.6154999999999999,0.7047,19.67772344556148,0.6315999999999999,0.5652,1.6159999999999999,69.904,0.271,0.409,0.184,-0.034,0.863,0.83
jordan_spieth,2019,0,0,0,315,283,295,12,3,1,0,8.0,295.2,0.5312,0.628,22.791247162501268,0.6315999999999999,0.5275,1.5390000000000001,70.453,-0.452,-0.198,0.24600000000000002,0.862,-0.40299999999999997,0.45899999999999996
josé_maría_olazábal,2004,0,0,0,315,294,303,9,0,0,0,0.0,277.7,0.5698,0.625,18.990616103749765,0.6225999999999999,0.5926,1.56,71.382,-1.08,0.474,0.44,0.483,-0.165,0.318
josé_maría_olazábal,2005,0,1,1,284,315,303,-12,0,0,0,0.0,288.2,0.5915,0.6541,19.132482813558497,0.6064,0.6087,1.5830000000000002,70.111,-0.177,0.239,0.425,0.653,0.48700000000000004,1.14
josé_maría_olazábal,2006,0,0,1,304,284,302,18,0,0,0,0.0,287.2,0.5968,0.6552,19.215417150038665,0.57,0.5714,1.617,70.183,-0.122,0.449,0.51,0.375,0.8370000000000001,1.213
josé_maría_olazábal,2007,0,0,0,315,304,305,1,0,0,0,0.0,276.0,0.505,0.5433,20.706607909339247,0.521,0.5,1.561,71.521,-0.879,-0.3670000000000001,0.301,0.48100000000000004,-0.945,-0.46399999999999997
justin_leonard,2004,0,0,1,287,296,303,7,0,0,0,0.0,282.9,0.6742,0.6607999999999999,17.701192050254697,0.6202000000000001,0.5954999999999999,1.605,70.609,0.035,0.379,0.336,-0.18600000000000005,0.75,0.563
justin_leonard,2005,0,0,1,295,287,303,16,0,0,0,0.0,285.2,0.6439,0.6533,18.533016484102095,0.5145000000000001,0.5352,1.604,70.168,-0.031,0.39299999999999996,0.20199999999999999,-0.016,0.564,0.547
justin_leonard,2007,0,0,1,291,315,305,-10,0,0,0,0.0,282.7,0.7005,0.648,17.409897508314053,0.6077,0.5843,1.618,70.527,-0.073,0.17300000000000001,0.293,0.124,0.39299999999999996,0.517
justin_leonard,2008,0,0,0,315,291,302,11,0,0,0,0.0,281.4,0.6772,0.6661,17.64302443208395,0.6686,0.5543,1.6030000000000002,69.77199999999999,0.265,0.244,0.165,0.46299999999999997,0.675,1.138
justin_leonard,2009,0,0,0,315,315,299,-16,0,0,0,0.0,283.5,0.6881,0.6703,18.406863435354158,0.5608,0.5333,1.5930000000000002,70.094,0.008,0.547,0.31,0.087,0.865,0.951
justin_rose,2006,0,1,1,292,315,302,-13,0,0,0,0.0,291.4,0.64,0.6789000000000001,18.304166192427346,0.5556,0.5257999999999999,1.611,70.40100000000002,0.052000000000000005,0.616,0.078,-0.021,0.746,0.725
justin_rose,2007,0,0,1,295,292,305,13,0,0,0,0.0,288.7,0.6393,0.6573,19.335395651498835,0.4948,0.6364,1.607,69.301,0.157,0.40399999999999997,0.255,0.061,0.816,0.878
justin_rose,2010,0,0,1,283,315,300,-15,0,0,0,0.0,287.8,0.6517000000000001,0.6631,18.71528035456589,0.6503,0.6034,1.591,69.885,0.33799999999999997,0.168,0.447,0.243,0.9520000000000001,1.195
justin_rose,2011,0,1,1,284,283,299,16,0,0,0,0.0,290.6,0.6327,0.6948000000000001,19.173286755274905,0.5778,0.6,1.646,70.332,0.18600000000000005,0.508,0.243,0.047,0.937,0.9840000000000001
justin_rose,2012,0,0,1,290,284,297,13,0,0,0,0.0,290.9,0.6581999999999999,0.7034,18.468924726565856,0.6548999999999999,0.6716,1.6340000000000001,69.54899999999999,0.355,0.84,0.5670000000000001,-0.122,1.7619999999999998,1.64
justin_rose,2013,0,0,1,289,290,300,10,1,1,1,16.0,296.6,0.6357,0.6889,17.700437219960918,0.5814,0.72,1.6280000000000001,69.225,0.45899999999999996,0.961,0.491,-0.188,1.912,1.723
justin_rose,2014,0,1,1,274,289,304,15,1,1,0,6.0,295.1,0.5992000000000001,0.6690999999999999,19.289126470631057,0.6102000000000001,0.5097999999999999,1.6030000000000002,69.624,0.402,0.7440000000000001,0.36,-0.04,1.506,1.466
justin_rose,2015,0,1,1,289,274,295,21,1,1,0,6.0,303.5,0.6386999999999999,0.7054,19.556602767494038,0.5158,0.6491,1.62,69.744,0.55,0.6920000000000001,0.228,0.023,1.4709999999999999,1.493
justin_rose,2016,0,1,1,279,289,304,15,1,0,0,1.0,303.9,0.579,0.6792,21.128528995176172,0.5669,0.6570999999999999,1.643,70.148,0.6779999999999999,0.409,0.237,-0.19699999999999998,1.325,1.128
justin_rose,2017,0,0,1,282,279,299,20,1,0,0,1.0,300.9,0.5832,0.6806,19.918589464367198,0.6075,0.5217,1.62,69.699,0.5589999999999999,0.363,0.373,-0.063,1.295,1.232
justin_rose,2018,0,0,0,315,282,295,13,0,0,0,0.0,303.5,0.6602,0.6995,20.27775104640552,0.5794,0.6375,1.5930000000000002,68.993,0.551,0.526,0.45,0.424,1.527,1.952
justin_rose,2019,0,0,0,315,315,295,-20,0,0,0,0.0,303.2,0.6014,0.6478,20.79001463042615,0.6129,0.6119,1.5519999999999998,69.825,0.179,0.525,0.036000000000000004,0.504,0.7390000000000001,1.2429999999999999
justin_thomas,2015,0,0,1,298,315,295,-20,0,0,0,0.0,303.2,0.5824,0.6892,20.097699149681567,0.61,0.4651,1.591,70.105,0.35200000000000004,0.385,0.188,0.042,0.9259999999999999,0.968
justin_thomas,2016,0,0,1,290,298,304,6,0,0,0,0.0,301.3,0.5394,0.6563,19.657999325974146,0.5025999999999999,0.5222,1.6269999999999998,70.571,0.028999999999999998,0.494,-0.017,-0.185,0.506,0.32
justin_thomas,2017,0,0,1,284,290,299,9,1,1,1,16.0,309.7,0.5505,0.6716,21.50348931633603,0.6319,0.473,1.57,69.359,0.452,0.738,0.289,0.332,1.479,1.811
justin_thomas,2018,0,0,1,280,284,295,11,1,1,0,6.0,311.8,0.5841,0.6877,21.026071910844397,0.6389,0.5405,1.574,69.118,0.408,0.8440000000000001,0.311,0.272,1.5630000000000002,1.835
justin_thomas,2019,0,0,0,315,280,295,15,1,1,0,6.0,302.2,0.5998,0.7068000000000001,20.833285999946227,0.6042000000000001,0.5294,1.5930000000000002,69.46600000000001,0.479,0.985,0.35200000000000004,-0.18600000000000005,1.817,1.631
k.j._choi,2004,0,0,1,294,282,303,21,0,0,0,0.0,285.0,0.6124,0.6585,18.1939858614812,0.5347,0.5169,1.6219999999999999,70.536,0.009000000000000001,0.33799999999999997,0.02,0.033,0.3670000000000001,0.4
k.j._choi,2005,0,0,0,315,294,303,9,0,0,0,0.0,288.8,0.6498,0.6416,18.619645371220148,0.5078,0.5625,1.61,70.439,0.392,-0.221,0.245,0.183,0.41600000000000004,0.599
k.j._choi,2006,0,0,1,300,315,302,-13,0,0,0,0.0,287.0,0.6503,0.6812,18.67023286247092,0.5427000000000001,0.5714,1.639,70.21300000000001,0.253,0.27699999999999997,0.094,0.255,0.624,0.879
k.j._choi,2007,0,0,1,298,300,305,5,0,0,0,0.0,284.1,0.6470999999999999,0.6529,20.459281054083988,0.5832999999999999,0.5978,1.6019999999999999,69.611,0.161,0.081,0.632,0.518,0.8740000000000001,1.392
k.j._choi,2008,0,0,0,315,298,302,4,0,0,0,0.0,286.1,0.6138,0.6548,19.14321928110433,0.5827,0.5529,1.626,70.259,-0.017,0.158,0.252,0.491,0.39399999999999996,0.885
k.j._choi,2009,0,1,1,277,315,299,-16,0,0,0,0.0,280.1,0.6767,0.6606000000000001,17.938447381098637,0.5969,0.5832999999999999,1.646,71.205,-0.006,-0.002,0.222,-0.051,0.214,0.163
k.j._choi,2010,0,1,1,280,277,300,23,0,0,0,0.0,283.1,0.6598999999999999,0.6851999999999999,17.391005657459196,0.6414,0.5806,1.545,70.09899999999999,0.151,0.507,0.26899999999999996,0.057,0.927,0.9840000000000001
k.j._choi,2011,0,0,0,315,280,299,19,0,0,0,0.0,285.6,0.6199,0.6593000000000001,17.915074657952168,0.5608,0.5455,1.621,69.993,-0.07,0.6890000000000001,0.29600000000000004,0.163,0.915,1.079
k.j._choi,2012,0,0,1,293,315,297,-18,0,0,0,0.0,282.3,0.6408,0.6357,18.824582535580674,0.5539999999999999,0.5938,1.6280000000000001,70.88600000000002,0.064,0.153,0.382,-0.344,0.599,0.255
k.j._choi,2013,0,0,1,294,293,300,7,0,0,0,0.0,278.3,0.6604000000000001,0.6587000000000001,17.08324821117004,0.6325,0.6977,1.618,70.322,0.096,0.154,0.258,0.337,0.508,0.845
keegan_bradley,2011,0,0,1,290,315,299,-16,1,1,1,16.0,300.7,0.615,0.659,19.593464188062534,0.5579,0.4554,1.554,70.257,0.6829999999999999,-0.33,-0.081,0.006999999999999999,0.272,0.27899999999999997
keegan_bradley,2012,0,0,1,297,290,297,7,1,1,0,6.0,302.7,0.6164999999999999,0.6654000000000001,19.933638027214197,0.5428999999999999,0.6,1.604,69.984,0.68,0.23800000000000002,-0.127,0.33,0.7909999999999999,1.122
keegan_bradley,2013,0,0,0,315,297,300,3,1,1,0,6.0,300.6,0.6282,0.6654000000000001,19.577345183769037,0.5962,0.5822999999999999,1.608,69.72399999999999,0.698,0.27,0.185,0.25,1.153,1.403
keegan_bradley,2014,0,0,1,286,315,304,-11,1,0,0,1.0,302.2,0.6236,0.6667000000000001,19.465161186078067,0.5455,0.6579,1.604,70.031,0.43,0.5,-0.19,0.254,0.74,0.9940000000000001
keegan_bradley,2015,0,0,1,301,286,295,9,1,0,0,1.0,306.1,0.6485,0.6753,20.01361505325812,0.6084,0.5443,1.6380000000000001,70.45,0.436,0.389,0.263,-0.07,1.088,1.018
keegan_bradley,2018,0,0,1,287,301,295,-6,0,0,0,0.0,299.6,0.679,0.6918000000000001,18.380269463627442,0.5865,0.4553,1.649,70.303,0.237,0.888,0.026000000000000002,-0.358,1.151,0.7929999999999999
keith_mitchell,2018,0,0,1,287,315,295,-20,0,0,0,0.0,312.6,0.5859000000000001,0.6942,20.56816428231854,0.5347999999999999,0.4949,1.6469999999999998,70.92,0.706,-0.128,-0.092,-0.504,0.486,-0.018000000000000002
ken_duke,2008,0,0,1,288,315,302,-13,0,0,0,0.0,284.9,0.6227,0.648,19.64187107445611,0.5533,0.5168,1.6,70.38,-0.012,0.159,-0.018000000000000002,0.467,0.13,0.597
ken_duke,2013,0,0,0,315,315,300,-15,0,0,0,0.0,275.1,0.6928,0.6309,17.41830430897336,0.5181,0.4404,1.607,71.025,0.009000000000000001,0.13,-0.17800000000000002,-0.026000000000000002,-0.04,-0.065
kenny_perry,2004,0,0,1,292,315,303,-12,0,0,0,0.0,295.9,0.6248,0.6864,19.12806446036817,0.4895000000000001,0.493,1.653,70.256,0.73,0.512,-0.017,-0.069,1.226,1.157
kenny_perry,2008,0,1,1,276,315,302,-13,0,0,0,0.0,296.0,0.6197,0.6747,18.29050915092305,0.5463,0.4896,1.625,69.82600000000001,0.514,0.599,-0.11800000000000001,0.08199999999999999,0.995,1.0759999999999998
kenny_perry,2009,0,0,1,289,276,299,23,0,0,0,0.0,293.1,0.6701,0.6734,18.50411271852828,0.6262,0.5263,1.618,69.789,0.5660000000000001,0.414,-0.042,0.268,0.938,1.206
kevin_chappell,2011,0,0,1,294,315,299,-16,0,0,0,0.0,295.8,0.59,0.6489,18.600855416410887,0.5273,0.6076,1.489,71.221,0.14,0.08199999999999999,-0.036000000000000004,-0.501,0.187,-0.314
kevin_chappell,2016,0,1,1,285,315,304,-11,0,0,0,0.0,296.3,0.6068,0.6637000000000001,18.61377267867353,0.6368,0.4356,1.614,70.501,0.317,0.634,0.126,-0.307,1.077,0.77
kevin_chappell,2017,0,0,0,315,285,299,14,0,0,0,0.0,305.0,0.5878,0.6525,20.524464061212413,0.5278,0.4024,1.63,70.779,0.442,0.294,0.106,-0.303,0.841,0.5379999999999999
kevin_kisner,2015,0,0,1,297,315,295,-20,0,0,0,0.0,287.8,0.6685,0.6624,18.229027828042714,0.5943999999999999,0.4706,1.5959999999999999,70.344,0.316,0.141,-0.068,0.24,0.389,0.628
kevin_kisner,2016,0,0,1,296,297,304,7,0,0,0,0.0,289.0,0.6492,0.6518999999999999,19.76830559886203,0.5466,0.4886,1.591,70.48899999999998,0.348,-0.142,-0.331,0.672,-0.124,0.5479999999999999
kevin_kisner,2017,0,0,1,288,296,299,3,0,0,0,0.0,289.5,0.6776000000000001,0.6638,18.801524613120552,0.6061,0.5761,1.605,70.294,0.257,0.33399999999999996,0.065,0.38799999999999996,0.6559999999999999,1.043
kevin_kisner,2018,0,0,1,283,288,295,7,0,0,0,0.0,290.8,0.6633,0.6537999999999999,19.656890225397635,0.625,0.3951,1.6059999999999999,70.729,-0.043,-0.316,-0.11800000000000001,0.513,-0.47600000000000003,0.037000000000000005
kevin_kisner,2019,0,0,0,315,283,295,12,0,0,0,0.0,286.4,0.6939,0.6698999999999999,19.291237000254807,0.5914,0.4862,1.5919999999999999,70.416,0.149,0.257,-0.18600000000000005,0.45,0.221,0.6709999999999999
kevin_na,2009,0,0,0,315,315,299,-16,0,0,0,0.0,282.7,0.6341,0.6424,19.245657212155105,0.6338,0.6159,1.51,70.128,-0.141,0.273,0.33,0.47700000000000004,0.462,0.938
