masters_year,full_name,total_score,prior_score,masters_last5,usopen_last5,british_last5,pga_last5,made_cut,top_10,champion
2010,Nick Watney,280,285,0,0,0,0,1,1,0
2010,Hunter Mahan,281,281,0,0,0,0,1,1,0
2010,Y.E. Yang,281,315,0,0,0,0,1,1,0
2010,Ian Poulter,283,286,0,0,0,0,1,1,0
2010,Ricky Barnes,283,315,0,0,0,0,1,1,0
2010,Jerry Kelly,285,315,0,0,0,0,1,0,0
2010,Miguel Angel Jiménez,285,294,0,0,0,0,1,0,0
2010,David Toms,286,315,0,0,0,0,1,0,0
2010,Ryan Moore,286,315,0,0,0,0,1,0,0
2010,Steve Marino,286,315,0,0,0,0,1,0,0
2010,Trevor Immelman,286,286,1,0,0,0,1,0,0
2010,Adam Scott,287,315,0,0,0,0,1,0,0
2010,Ángel Cabrera,287,276,1,1,0,0,1,0,0
2010,Ernie Els,287,315,0,0,0,0,1,0,0
2010,Heath Slocum,287,315,0,0,0,0,1,0,0
2010,Scott Verplank,287,315,0,0,0,0,1,0,0
2010,Tom Watson,287,315,0,0,0,0,1,0,0
2010,Ben Crane,288,315,0,0,0,0,1,0,0
2010,Matt Kuchar,288,315,0,0,0,0,1,0,0
2010,Bill Haas,289,315,0,0,0,0,1,0,0
2010,Geoff Ogilvy,289,283,0,1,0,0,1,0,0
2010,Kenny Perry,289,276,0,0,0,0,1,0,0
2010,Yuta Ikeda,290,315,0,0,0,0,1,0,0
2010,Charl Schwartzel,291,315,0,0,0,0,1,0,0
2010,Francesco Molinari,291,315,0,0,0,0,1,0,0
2010,Jason Dufner,291,315,0,0,0,0,1,0,0
2010,Sean O'Hair,291,281,0,0,0,0,1,0,0
2010,Søren Kjeldsen,291,315,0,0,0,0,1,0,0
2010,Steve Stricker,291,280,0,0,0,0,1,0,0
2010,Lucas Glover,292,315,0,1,0,0,1,0,0
2010,Matteo Manassero,292,315,0,0,0,0,1,0,0
2010,Camilo Villegas,294,282,0,0,0,0,1,0,0
2010,Dustin Johnson,294,287,0,0,0,0,1,0,0
2010,Retief Goosen,294,315,0,0,0,0,1,0,0
2010,Steve Flesch,294,280,0,0,0,0,1,0,0
2010,Zach Johnson,295,315,1,0,0,0,1,0,0
2010,Mike Weir,296,294,0,0,0,0,1,0,0
2010,Robert Karlsson,296,315,0,0,0,0,1,0,0
2010,Chad Campbell,298,276,0,0,0,0,1,0,0
2010,Robert Allenby,298,289,0,0,0,0,1,0,0
2010,Sergio Garcia,298,289,0,0,0,0,1,0,0
2010,Nathan Green,302,315,0,0,0,0,1,0,0
2010,Alvaro Quiros,315,315,0,0,0,0,0,0,0
2010,Anders Hansen,315,315,0,0,0,0,0,0,0
2010,Ben Crenshaw,315,315,0,0,0,0,0,0,0
2010,Ben Curtis,315,288,0,0,0,0,0,0,0
2010,Ben Martin,315,315,0,0,0,0,0,0,0
2010,Bernhard Langer,315,315,0,0,0,0,0,0,0
2010,Brad Benjamin,315,315,0,0,0,0,0,0,0
2010,Brian Gay,315,315,0,0,0,0,0,0,0
2010,Byeong Hun An,315,315,0,0,0,0,0,0,0
2010,Chang-won Han,315,315,0,0,0,0,0,0,0
2010,Chris Wood,315,315,0,0,0,0,0,0,0
2010,Craig Stadler,315,315,0,0,0,0,0,0,0
2010,David Duval,315,315,0,0,0,0,0,0,0
2010,Edoardo Molinari,315,315,0,0,0,0,0,0,0
2010,Graeme McDowell,315,284,0,0,0,0,0,0,0
2010,Henrik Stenson,315,289,0,0,0,0,0,0,0
2010,Ian Woosnam,315,315,0,0,0,0,0,0,0
2010,Jim Furyk,315,281,0,0,0,0,0,0,0
2010,John Merrick,315,280,0,0,0,0,0,0,0
2010,John Rollins,315,315,0,0,0,0,0,0,0
2010,John Senden,315,315,0,0,0,0,0,0,0
2010,Justin Leonard,315,315,0,0,0,0,0,0,0
2010,Kevin Na,315,315,0,0,0,0,0,0,0
2010,Larry Mize,315,287,0,0,0,0,0,0,0
