,full_name,season,masters_played,min,mean,prior_score,SG_per_round,driving_distance,driving_accuracy,greens_in_regulation,par_or_better_distance,scrambling,putting_rating,made_cut,top_10,total_score
745,rory_sabbatini,2005,8,286.0,305.75,315.0,-2.0,297.2,0.5563,0.6097,19.059913868290874,0.5748,223.5,1,0,294.0
746,rory_sabbatini,2006,8,286.0,305.75,294.0,-2.0,290.4,0.5649000000000001,0.6452,18.861472194219974,0.5943,218.9,1,1,291.0
747,rory_sabbatini,2007,8,286.0,305.75,291.0,-2.0,289.9,0.5914,0.616,20.4985767798645,0.6392,85.0,0,0,315.0
748,rory_sabbatini,2008,8,286.0,305.75,315.0,-2.0,292.0,0.6199,0.6607999999999999,19.09171751775565,0.5625,276.8,1,0,286.0
749,rory_sabbatini,2009,8,286.0,305.75,286.0,-2.0,293.2,0.5789,0.6556000000000001,19.917469718817195,0.5685,212.2,0,0,315.0
750,rory_sabbatini,2010,8,286.0,305.75,315.0,-2.0,289.1,0.6028,0.6674,20.64217966325261,0.5648,238.5,0,0,315.0
751,rory_sabbatini,2011,8,286.0,305.75,315.0,-2.0,292.5,0.5674,0.6584,18.979432782620247,0.5822999999999999,214.4,0,0,315.0
752,russell_henley,2013,4,283.0,287.0,315.0,2.7,289.0,0.6468,0.6425,19.289317261548337,0.5717,71.9,1,0,293.0
753,russell_henley,2014,4,283.0,287.0,293.0,2.7,293.7,0.6367,0.6184000000000001,20.494569368764765,0.5236999999999999,84.3,1,0,285.0
754,russell_henley,2016,4,283.0,287.0,285.0,2.7,295.6,0.6315,0.6827,17.826025293872377,0.6106,117.7,1,0,287.0
755,russell_henley,2017,4,283.0,287.0,287.0,2.7,298.0,0.6365999999999999,0.6781,20.03181719165788,0.5711999999999999,84.6,1,0,283.0
756,russell_knox,2015,2,315.0,315.0,315.0,-4.3,284.4,0.6776000000000001,0.7082999999999999,16.70688256378191,0.5992000000000001,204.6,0,0,315.0
757,russell_knox,2016,2,315.0,315.0,315.0,-4.3,285.8,0.6851,0.6973,17.73884626086676,0.6186,222.1,0,0,315.0
758,ryan_moore,2009,8,282.0,294.0,315.0,0.9,295.9,0.6546,0.6614,20.322691990044586,0.612,120.5,1,0,286.0
759,ryan_moore,2010,8,282.0,294.0,286.0,0.9,289.7,0.6799,0.6667000000000001,19.007964120336503,0.6076,98.2,1,0,288.0
760,ryan_moore,2012,8,282.0,294.0,288.0,0.9,287.6,0.6575,0.6635,19.58772645760038,0.5677,103.3,1,0,292.0
761,ryan_moore,2013,8,282.0,294.0,292.0,0.9,282.3,0.6844,0.6431999999999999,18.92267158727858,0.5768,221.0,0,0,315.0
762,ryan_moore,2014,8,282.0,294.0,315.0,0.9,284.7,0.6992,0.6799,18.786346105616172,0.5764,219.3,1,0,282.0
763,ryan_moore,2015,8,282.0,294.0,282.0,0.9,282.6,0.7005,0.6524,19.53675055433278,0.6025,196.0,0,0,315.0
764,ryan_moore,2016,8,282.0,294.0,315.0,0.9,283.2,0.6652,0.6578,18.436919181058663,0.6012,103.8,1,1,286.0
765,ryan_moore,2017,8,282.0,294.0,286.0,0.9,288.0,0.679,0.6505,19.17239796556497,0.5674,218.0,1,0,288.0
766,ryan_palmer,2004,5,282.0,299.0,315.0,-0.3,295.6,0.6324000000000001,0.655,20.398505391871787,0.5765,206.8,1,0,295.0
767,ryan_palmer,2009,5,282.0,299.0,295.0,-0.3,297.1,0.6123,0.6537999999999999,19.88469539900249,0.5617,144.8,0,0,315.0
768,ryan_palmer,2010,5,282.0,299.0,315.0,-0.3,295.8,0.5722999999999999,0.6548,19.81040094033098,0.5556,84.8,1,1,282.0
769,ryan_palmer,2011,5,282.0,299.0,282.0,-0.3,299.5,0.5376,0.6375,20.72023467531196,0.5996,210.3,0,0,315.0
770,ryan_palmer,2014,5,282.0,299.0,315.0,-0.3,300.4,0.5855,0.6667000000000001,20.494035378887954,0.5824,112.8,1,0,288.0
771,ryo_ishikawa,2012,1,292.0,292.0,315.0,1.4,290.0,0.5328,0.5961,18.584509678762046,0.5444,166.9,1,0,292.0
772,ryuji_imada,2008,1,286.0,286.0,315.0,2.9,278.6,0.5964,0.6139,19.871168393764197,0.6007,129.3,1,0,286.0
773,sangmoon_bae,2013,2,288.0,301.5,315.0,-0.9,285.3,0.5839,0.6372,20.20043378247111,0.5185,172.7,0,0,315.0
774,sangmoon_bae,2014,2,288.0,301.5,315.0,-0.9,288.5,0.6139,0.6294,21.195806860608585,0.574,132.8,1,0,288.0
775,satoshi_kodaira,2018,1,294.0,294.0,315.0,0.9,293.6,0.6553,0.603,18.350964552306237,0.5102,330.8,1,0,294.0
776,scott_hoch,2002,1,315.0,315.0,315.0,-4.3,270.0,0.6981,0.6507,18.495230015691433,0.6265,143.3,0,0,315.0
777,scott_mccarron,2002,1,293.0,293.0,315.0,1.2,285.5,0.6537999999999999,0.6678000000000001,20.714050619218725,0.5694,183.9,1,0,293.0
778,scott_piercy,2012,3,295.0,302.3333333333333,315.0,-1.2,304.5,0.5606,0.6573,20.097203025407406,0.599,197.7,1,0,297.0
779,scott_piercy,2015,3,295.0,302.3333333333333,297.0,-1.2,296.7,0.593,0.6673,19.40939581319659,0.5863,224.4,1,0,295.0
780,scott_piercy,2016,3,295.0,302.3333333333333,295.0,-1.2,297.9,0.5941,0.6733,19.55732535394347,0.5729,288.0,0,0,315.0
781,scott_stallings,2011,2,290.0,302.5,315.0,-1.2,303.7,0.5690999999999999,0.6659999999999999,18.402722020879885,0.5352,217.8,1,0,290.0
782,scott_stallings,2013,2,290.0,302.5,290.0,-1.2,295.7,0.5872999999999999,0.6463,19.405223523577355,0.5507,167.8,0,0,315.0
783,scott_verplank,2002,7,287.0,294.57142857142856,315.0,0.8,268.5,0.7852,0.6858,18.156421040502448,0.6098,147.5,1,1,288.0
784,scott_verplank,2003,7,287.0,294.57142857142856,288.0,0.8,275.5,0.7221,0.6742,18.37164466719781,0.6057,152.0,1,0,293.0
785,scott_verplank,2004,7,287.0,294.57142857142856,293.0,0.8,278.0,0.7713,0.685,18.39623731153255,0.6182,134.8,1,0,289.0
786,scott_verplank,2005,7,287.0,294.57142857142856,289.0,0.8,281.2,0.7148,0.6647,19.76,0.5722999999999999,222.8,1,0,289.0
787,scott_verplank,2006,7,287.0,294.57142857142856,289.0,0.8,276.1,0.7523000000000001,0.6602,17.589020407313445,0.6255,184.2,1,0,301.0
788,scott_verplank,2007,7,287.0,294.57142857142856,301.0,0.8,279.6,0.7142000000000001,0.6433,17.826458741152152,0.6114999999999999,245.9,0,0,315.0
789,scott_verplank,2009,7,287.0,294.57142857142856,315.0,0.8,281.1,0.7140000000000001,0.67,18.710879188322497,0.5932,171.8,1,0,287.0
790,sean_o'hair,2005,7,281.0,299.57142857142856,315.0,-0.5,300.1,0.6141,0.6723,19.589698823616462,0.5771000000000001,180.9,0,0,315.0
791,sean_o'hair,2007,7,281.0,299.57142857142856,315.0,-0.5,296.8,0.6470999999999999,0.6712,18.931298159397308,0.6017,200.5,1,0,289.0
792,sean_o'hair,2008,7,281.0,299.57142857142856,289.0,-0.5,291.1,0.6043999999999999,0.6446999999999999,17.38297217186341,0.5579,179.8,1,1,281.0
793,sean_o'hair,2009,7,281.0,299.57142857142856,281.0,-0.5,293.3,0.616,0.6784,19.2085434731817,0.575,230.3,1,0,291.0
794,sean_o'hair,2010,7,281.0,299.57142857142856,291.0,-0.5,289.3,0.6397999999999999,0.6822,18.238255981589912,0.6183,216.5,0,0,315.0
795,sean_o'hair,2011,7,281.0,299.57142857142856,315.0,-0.5,294.6,0.5578,0.6317,18.493066061665143,0.5474,223.8,1,0,291.0
796,sean_o'hair,2016,7,281.0,299.57142857142856,291.0,-0.5,302.2,0.5884,0.6717,20.66840387523913,0.5779,127.5,0,0,315.0
797,sergio_garcia,2002,16,279.0,297.25,315.0,0.1,290.5,0.6831,0.6454000000000001,19.87174784713212,0.5794,286.3,1,0,294.0
798,sergio_garcia,2003,16,279.0,297.25,294.0,0.1,300.9,0.5736,0.6607999999999999,17.911432103547725,0.523,313.8,1,1,285.0
799,sergio_garcia,2004,16,279.0,297.25,285.0,0.1,295.1,0.5848,0.7082999999999999,18.958174504829188,0.5297999999999999,377.4,0,0,315.0
800,sergio_garcia,2005,16,279.0,297.25,315.0,0.1,303.5,0.5943999999999999,0.7181000000000001,18.52399854842961,0.5942000000000001,317.3,1,0,298.0
801,sergio_garcia,2006,16,279.0,297.25,298.0,0.1,292.7,0.6111,0.6747,19.628974243732433,0.528,311.3,0,0,315.0
802,sergio_garcia,2007,16,279.0,297.25,315.0,0.1,294.2,0.5628,0.6456000000000001,19.358637607021834,0.5796,189.6,0,0,315.0
803,sergio_garcia,2008,16,279.0,297.25,315.0,0.1,294.6,0.5939,0.6706,18.77751453423305,0.5759000000000001,250.0,1,0,289.0
804,sergio_garcia,2009,16,279.0,297.25,289.0,0.1,298.5,0.5961,0.6561,17.7857620959388,0.5794,182.7,1,0,298.0
805,sergio_garcia,2010,16,279.0,297.25,298.0,0.1,292.7,0.6375,0.6613,18.453526085818936,0.5457,238.3,1,0,288.0
806,sergio_garcia,2011,16,279.0,297.25,288.0,0.1,299.2,0.58,0.6685,18.74791455069069,0.6015999999999999,242.3,1,0,286.0
807,sergio_garcia,2012,16,279.0,297.25,286.0,0.1,292.4,0.6114999999999999,0.6498,19.980647512030234,0.5836,123.8,1,1,285.0
808,sergio_garcia,2013,16,279.0,297.25,285.0,0.1,291.0,0.6128,0.6746,19.5927333468304,0.5745,116.3,0,0,315.0
809,sergio_garcia,2014,16,279.0,297.25,315.0,0.1,294.3,0.6219,0.6868000000000001,18.61325334271255,0.6667000000000001,153.7,1,0,283.0
810,sergio_garcia,2015,16,279.0,297.25,283.0,0.1,300.0,0.5947,0.6756,22.160402184978498,0.5841,154.9,1,0,296.0
811,sergio_garcia,2016,16,279.0,297.25,296.0,0.1,299.9,0.6175999999999999,0.7015,20.743962977213396,0.5766,273.3,1,1,279.0
812,sergio_garcia,2017,16,279.0,297.25,279.0,0.1,301.9,0.6233,0.6962,19.470671052893888,0.6164999999999999,295.0,0,0,315.0
813,seung-yul_noh,2014,1,289.0,289.0,315.0,2.2,296.5,0.5502,0.6697,19.012957843855396,0.6033,190.2,1,0,289.0
814,shane_lowry,2016,2,315.0,315.0,315.0,-4.3,298.7,0.6185,0.6451,19.05254670932763,0.5390999999999999,213.4,0,0,315.0
815,shane_lowry,2018,2,315.0,315.0,315.0,-4.3,300.7,0.612,0.6865000000000001,18.89346067426505,0.5347999999999999,279.8,0,0,315.0
816,shaun_micheel,2003,5,290.0,310.0,315.0,-3.1,288.9,0.6441,0.6879000000000001,18.520658510610968,0.5700999999999999,253.3,1,0,290.0
817,shaun_micheel,2004,5,290.0,310.0,290.0,-3.1,287.5,0.6311,0.6697,18.99237100127312,0.5693,257.8,0,0,315.0
818,shaun_micheel,2005,5,290.0,310.0,315.0,-3.1,288.4,0.621,0.6505,19.1957862853052,0.5493,229.8,0,0,315.0
819,shaun_micheel,2006,5,290.0,310.0,315.0,-3.1,288.4,0.6179,0.6762,18.625058165457283,0.5627,120.2,0,0,315.0
820,shaun_micheel,2007,5,290.0,310.0,315.0,-3.1,284.4,0.6772,0.6604000000000001,17.674756402533212,0.5725,268.3,0,0,315.0
821,shigeki_maruyama,2002,4,315.0,315.0,315.0,-4.3,280.0,0.6506000000000001,0.6392,18.75257376779696,0.5992999999999999,125.8,0,0,315.0
822,shigeki_maruyama,2003,4,315.0,315.0,315.0,-4.3,278.9,0.6697,0.649,18.57822859633764,0.6015,146.8,0,0,315.0
823,shigeki_maruyama,2004,4,315.0,315.0,315.0,-4.3,280.1,0.637,0.6455,19.609041352849914,0.6133,57.9,0,0,315.0
824,shigeki_maruyama,2005,4,315.0,315.0,315.0,-4.3,288.8,0.6165999999999999,0.6542,18.08621328833405,0.6098,122.3,0,0,315.0
825,si_woo_kim,2016,3,283.0,295.0,315.0,0.7,293.5,0.6284000000000001,0.6483,20.597717241373022,0.6232,205.2,0,0,315.0
826,si_woo_kim,2017,3,283.0,295.0,315.0,0.7,289.8,0.5703,0.5963,20.864787222335465,0.5540999999999999,314.1,1,0,287.0
827,si_woo_kim,2018,3,283.0,295.0,287.0,0.7,290.8,0.6068,0.6378,20.05754440354053,0.5722999999999999,209.1,1,0,283.0
828,stephen_ames,2004,5,286.0,292.2,315.0,1.4,287.9,0.6503,0.6842,18.597780781587893,0.6019,110.8,1,0,297.0
829,stephen_ames,2005,5,286.0,292.2,297.0,1.4,285.8,0.6101,0.6203,18.904008705533567,0.6056,153.6,1,0,287.0
830,stephen_ames,2006,5,286.0,292.2,287.0,1.4,289.8,0.6297999999999999,0.6648999999999999,19.02511563696789,0.5909,104.9,1,0,299.0
831,stephen_ames,2007,5,286.0,292.2,299.0,1.4,282.2,0.6707,0.6494,17.67083001257534,0.5849,118.3,1,0,292.0
832,stephen_ames,2008,5,286.0,292.2,292.0,1.4,283.8,0.6272,0.6504000000000001,17.26766848766793,0.5871999999999999,111.3,1,0,286.0
833,steve_elkington,2002,1,315.0,315.0,315.0,-4.3,280.5,0.6345000000000001,0.6267,20.021348605925624,0.6131,147.0,0,0,315.0
834,steve_flesch,2003,5,280.0,288.2,315.0,2.4,285.7,0.6525,0.6635,19.43400113203661,0.6043999999999999,157.3,1,0,289.0
835,steve_flesch,2004,5,280.0,288.2,289.0,2.4,279.9,0.6583,0.6577,20.08163526707923,0.575,127.9,1,0,292.0
836,steve_flesch,2007,5,280.0,288.2,292.0,2.4,287.5,0.6356,0.6583,18.140108415699547,0.5805,303.7,1,1,286.0
837,steve_flesch,2008,5,280.0,288.2,286.0,2.4,281.9,0.6098,0.6462,18.17635758341038,0.5934,276.5,1,1,280.0
838,steve_flesch,2009,5,280.0,288.2,280.0,2.4,284.4,0.6301,0.6667000000000001,17.91801746845895,0.6082,273.6,1,0,294.0
839,steve_lowery,2002,2,315.0,315.0,315.0,-4.3,280.5,0.6833,0.6661,19.606384376863915,0.5769,324.1,0,0,315.0
840,steve_lowery,2007,2,315.0,315.0,315.0,-4.3,292.0,0.6333,0.6629,19.298021361585807,0.5611999999999999,256.3,0,0,315.0
841,steve_marino,2009,2,286.0,288.0,315.0,2.4,295.7,0.6341,0.6826000000000001,18.92277172042545,0.5996,171.1,1,0,286.0
842,steve_marino,2010,2,286.0,288.0,286.0,2.4,290.6,0.6196,0.6748999999999999,19.91138416696449,0.5633,149.4,1,0,290.0
843,steve_stricker,2006,9,280.0,294.3333333333333,315.0,0.8,285.3,0.6698000000000001,0.6801,17.459614034171032,0.6555,58.8,0,0,315.0
844,steve_stricker,2007,9,280.0,294.3333333333333,315.0,0.8,283.7,0.6373,0.6583,17.814568320463017,0.6098,117.9,0,0,315.0
845,steve_stricker,2008,9,280.0,294.3333333333333,315.0,0.8,283.6,0.5625,0.6381,18.149449027449844,0.6183,153.3,1,1,280.0
846,steve_stricker,2009,9,280.0,294.3333333333333,280.0,0.8,286.1,0.6681999999999999,0.6667000000000001,18.386280683191774,0.6646,168.6,1,0,291.0
847,steve_stricker,2010,9,280.0,294.3333333333333,291.0,0.8,282.9,0.685,0.6829000000000001,18.03676800316509,0.6375,89.0,1,0,283.0
848,steve_stricker,2011,9,280.0,294.3333333333333,283.0,0.8,288.8,0.6247,0.6602,20.06067748731333,0.6493000000000001,54.0,1,0,295.0
849,steve_stricker,2012,9,280.0,294.3333333333333,295.0,0.8,285.4,0.6331,0.6833,17.75296954815666,0.6015,134.1,1,0,289.0
850,steve_stricker,2013,9,280.0,294.3333333333333,289.0,0.8,283.6,0.7065,0.7116,19.070118641476775,0.6557,86.8,1,0,293.0
851,steve_stricker,2016,9,280.0,294.3333333333333,293.0,0.8,278.0,0.6323,0.63,19.33207337848455,0.6601,105.9,1,0,288.0
852,steven_bowditch,2013,2,292.0,303.5,315.0,-1.4,300.2,0.5304,0.6197,21.590083661255235,0.6247,205.3,1,0,292.0
853,steven_bowditch,2015,2,292.0,303.5,292.0,-1.4,302.1,0.5404,0.6343,19.9574043625139,0.6518999999999999,181.7,0,0,315.0
854,stewart_cink,2003,12,284.0,298.3333333333333,315.0,-0.2,288.0,0.5918,0.6522,18.27577145354532,0.6325999999999999,92.9,1,0,289.0
855,stewart_cink,2004,12,284.0,298.3333333333333,289.0,-0.2,290.5,0.5871,0.6638,19.73370435321255,0.644,85.5,1,0,289.0
856,stewart_cink,2005,12,284.0,298.3333333333333,289.0,-0.2,285.5,0.6062,0.6574,18.735742264304463,0.5946,73.5,1,1,286.0
857,stewart_cink,2006,12,284.0,298.3333333333333,286.0,-0.2,292.0,0.5972,0.649,18.50983032742332,0.6061,47.7,1,0,297.0
858,stewart_cink,2007,12,284.0,298.3333333333333,297.0,-0.2,294.7,0.5647,0.6616,18.8505593602536,0.569,127.3,1,1,284.0
859,stewart_cink,2008,12,284.0,298.3333333333333,284.0,-0.2,296.9,0.5527000000000001,0.6694,19.3096705046979,0.556,128.3,0,0,315.0
860,stewart_cink,2009,12,284.0,298.3333333333333,315.0,-0.2,294.7,0.5858,0.6347,18.481256928003813,0.575,117.5,0,0,315.0
861,stewart_cink,2010,12,284.0,298.3333333333333,315.0,-0.2,292.4,0.6397999999999999,0.6861,19.2389039448717,0.5708,195.8,0,0,315.0
862,stewart_cink,2011,12,284.0,298.3333333333333,315.0,-0.2,291.8,0.5658,0.6431,18.850296103627773,0.5708,174.8,1,0,296.0
863,stewart_cink,2012,12,284.0,298.3333333333333,296.0,-0.2,288.8,0.5343,0.6426000000000001,18.73437623135016,0.529,172.0,1,0,290.0
864,stewart_cink,2013,12,284.0,298.3333333333333,290.0,-0.2,290.0,0.5719,0.6776000000000001,18.093623186084102,0.5316,232.5,1,0,289.0
865,stewart_cink,2018,12,284.0,298.3333333333333,289.0,-0.2,298.1,0.5760000000000001,0.6858,18.655281088742672,0.5569,263.3,0,0,315.0
866,stuart_appleby,2002,8,287.0,296.875,315.0,0.2,289.0,0.6383,0.6568,18.80446099924755,0.5845,324.7,0,0,315.0
867,stuart_appleby,2003,8,287.0,296.875,315.0,0.2,294.4,0.616,0.6536,19.314640873786217,0.617,118.8,1,0,290.0
868,stuart_appleby,2004,8,287.0,296.875,290.0,0.2,293.2,0.6252,0.6509999999999999,19.85654253010831,0.6102000000000001,188.6,1,0,296.0
869,stuart_appleby,2005,8,287.0,296.875,296.0,0.2,300.6,0.5931000000000001,0.6688,18.41379832489756,0.5932999999999999,182.7,1,0,290.0
870,stuart_appleby,2006,8,287.0,296.875,290.0,0.2,289.7,0.5962,0.6353,20.63570585780869,0.5918,177.7,1,1,293.0
871,stuart_appleby,2007,8,287.0,296.875,293.0,0.2,290.9,0.6043,0.6157,18.797151435346088,0.5842,261.8,1,0,289.0
872,stuart_appleby,2008,8,287.0,296.875,289.0,0.2,290.9,0.5819,0.619,19.56956821189471,0.6024,127.2,1,0,287.0
873,stuart_appleby,2010,8,287.0,296.875,287.0,0.2,289.0,0.5975,0.6184000000000001,19.122073142052354,0.5882000000000001,237.7,0,0,315.0
874,"ted_potter,_jr.",2012,1,315.0,315.0,315.0,-4.3,284.5,0.6418,0.6332,19.080764019177934,0.556,156.3,0,0,315.0
875,ted_purdy,2004,2,293.0,304.0,315.0,-1.6,289.2,0.7008,0.6736,19.08987469765641,0.5851,243.6,0,0,315.0
876,ted_purdy,2005,2,293.0,304.0,315.0,-1.6,295.2,0.6335000000000001,0.6507,19.2950668889745,0.5489,305.0,1,0,293.0
877,thomas_levet,2005,1,315.0,315.0,315.0,-4.3,287.2,0.5688,0.6132,19.166666666666668,0.5149,378.3,0,0,315.0
878,tiger_woods,2002,9,275.0,283.22222222222223,315.0,3.6,293.3,0.6751999999999999,0.7395999999999999,19.72421081719396,0.6967,205.3,1,0,290.0
879,tiger_woods,2003,9,275.0,283.22222222222223,290.0,3.6,299.5,0.6271,0.6862999999999999,20.32637722544554,0.6015999999999999,134.8,1,0,290.0
880,tiger_woods,2004,9,275.0,283.22222222222223,290.0,3.6,301.9,0.5613,0.669,20.93819907622324,0.6107,40.5,1,1,276.0
881,tiger_woods,2005,9,275.0,283.22222222222223,276.0,3.6,316.1,0.5458,0.6989,21.56580214650552,0.6209,95.3,1,1,284.0
882,tiger_woods,2006,9,275.0,283.22222222222223,284.0,3.6,306.4,0.6071,0.7415,18.75422482032011,0.6281,119.2,1,1,291.0
883,tiger_woods,2007,9,275.0,283.22222222222223,291.0,3.6,302.4,0.5982999999999999,0.7101999999999999,18.190527296736985,0.6102000000000001,98.7,1,1,283.0
884,tiger_woods,2009,9,275.0,283.22222222222223,283.0,3.6,298.4,0.6429,0.6846,19.941722819951586,0.6818000000000001,87.9,1,1,277.0
885,tiger_woods,2012,9,275.0,283.22222222222223,277.0,3.6,297.4,0.6393,0.6758,18.89640791114661,0.6317,118.8,1,1,283.0
886,tiger_woods,2018,9,275.0,283.22222222222223,283.0,3.6,303.6,0.5935,0.674,19.70206898328757,0.6416,157.6,1,1,275.0
887,tim_clark,2002,11,282.0,300.54545454545456,315.0,-0.7,275.7,0.7434999999999999,0.6643000000000001,17.40422937104657,0.6061,305.2,1,0,289.0
888,tim_clark,2003,11,282.0,300.54545454545456,289.0,-0.7,273.3,0.7395,0.6501,16.326129895388902,0.5772999999999999,187.7,0,0,315.0
889,tim_clark,2004,11,282.0,300.54545454545456,315.0,-0.7,278.8,0.7201000000000001,0.6581,16.808749953521232,0.6053999999999999,206.3,1,0,295.0
890,tim_clark,2005,11,282.0,300.54545454545456,295.0,-0.7,283.8,0.6577,0.6424,19.740891183586978,0.5821000000000001,204.5,1,1,283.0
891,tim_clark,2006,11,282.0,300.54545454545456,283.0,-0.7,276.7,0.6727,0.6596,17.718871295881122,0.5909,169.2,1,0,296.0
892,tim_clark,2007,11,282.0,300.54545454545456,296.0,-0.7,278.1,0.6895,0.6137,17.52803357798904,0.636,45.1,0,0,315.0
893,tim_clark,2008,11,282.0,300.54545454545456,315.0,-0.7,281.1,0.6498,0.6361,17.556636209707147,0.5832,165.1,1,0,282.0
894,tim_clark,2009,11,282.0,300.54545454545456,282.0,-0.7,280.1,0.7406,0.6695,17.173972959749943,0.6293,106.5,0,0,315.0
895,tim_clark,2010,11,282.0,300.54545454545456,315.0,-0.7,272.2,0.7372,0.6673,16.117885833756233,0.6267,105.7,0,0,315.0
896,tim_clark,2012,11,282.0,300.54545454545456,315.0,-0.7,276.7,0.716,0.6426000000000001,16.911801168119258,0.5803,215.4,1,0,286.0
897,tim_clark,2013,11,282.0,300.54545454545456,286.0,-0.7,273.9,0.7031000000000001,0.6202000000000001,17.706829426335293,0.6019,156.9,0,0,315.0
898,tim_herron,2003,4,286.0,299.25,315.0,-0.4,290.9,0.6526000000000001,0.6581999999999999,20.185050006130773,0.6158,106.7,0,0,315.0
899,tim_herron,2004,4,286.0,299.25,315.0,-0.4,293.8,0.5796,0.6513,18.649017996190103,0.5835,132.9,1,0,286.0
900,tim_herron,2005,4,286.0,299.25,286.0,-0.4,292.1,0.6161,0.6526000000000001,20.6397639413719,0.6171,201.1,1,0,294.0
901,tim_herron,2006,4,286.0,299.25,294.0,-0.4,294.8,0.5828,0.6262,18.678071292888415,0.5523,315.4,1,0,302.0
902,tim_petrovic,2003,1,300.0,300.0,315.0,-0.6,284.2,0.6767,0.6559,19.07033298083701,0.6097,132.8,1,0,300.0
903,todd_hamilton,2004,6,283.0,303.0,315.0,-1.3,283.5,0.5872999999999999,0.6269,19.3786744186031,0.5871,121.0,1,0,295.0
904,todd_hamilton,2005,6,283.0,303.0,295.0,-1.3,287.2,0.6192,0.6368,18.88268342512084,0.5311,235.8,0,0,315.0
905,todd_hamilton,2006,6,283.0,303.0,315.0,-1.3,283.6,0.5632,0.5687,19.883842686965718,0.5134000000000001,241.3,0,0,315.0
906,todd_hamilton,2007,6,283.0,303.0,315.0,-1.3,288.7,0.5706,0.5694,18.06713020238688,0.5075999999999999,204.3,1,0,295.0
907,todd_hamilton,2008,6,283.0,303.0,295.0,-1.3,284.0,0.6687000000000001,0.6297999999999999,18.493631336219504,0.5383,177.2,1,0,283.0
908,todd_hamilton,2009,6,283.0,303.0,283.0,-1.3,284.8,0.6459999999999999,0.6365,18.129189171057817,0.5774,193.5,0,0,315.0
909,tom_byrum,2002,1,315.0,315.0,315.0,-4.3,270.5,0.7506999999999999,0.6609,15.779340352005985,0.6596,248.8,0,0,315.0
910,tom_lehman,2002,3,287.0,305.6666666666667,315.0,-2.0,283.0,0.6814,0.7034,15.689769357769412,0.562,237.0,0,0,315.0
911,tom_lehman,2004,3,287.0,305.6666666666667,315.0,-2.0,287.2,0.6966,0.7138,18.0005869695963,0.6118,302.5,1,0,287.0
912,tom_lehman,2005,3,287.0,305.6666666666667,287.0,-2.0,285.9,0.6429,0.6758,18.78067307766152,0.5678,313.1,0,0,315.0
913,tom_pernice_jr.,2006,1,297.0,297.0,315.0,0.2,283.9,0.6528,0.6453,20.785099664316157,0.5858,179.5,1,0,297.0
914,tommy_fleetwood,2018,1,286.0,286.0,315.0,2.9,306.9,0.6498,0.6936,21.667585717687455,0.5577000000000001,167.5,1,0,286.0
915,tony_finau,2017,2,277.0,279.0,315.0,4.7,309.2,0.5753,0.6896,20.875110911215675,0.5938,289.2,1,1,281.0
916,tony_finau,2018,2,277.0,279.0,281.0,4.7,315.1,0.5509000000000001,0.7018000000000001,20.70995674387885,0.5722,204.9,1,1,277.0
917,trevor_immelman,2006,8,280.0,298.125,315.0,-0.1,294.9,0.6208,0.6906,18.68686938735325,0.6053999999999999,183.2,1,0,309.0
918,trevor_immelman,2007,8,280.0,298.125,309.0,-0.1,286.6,0.6485,0.6552,17.33712400457469,0.5616,260.0,1,1,280.0
919,trevor_immelman,2008,8,280.0,298.125,280.0,-0.1,291.3,0.6245,0.6307,17.12899209349134,0.5288,324.1,1,0,286.0
920,trevor_immelman,2010,8,280.0,298.125,286.0,-0.1,286.4,0.6406999999999999,0.6606000000000001,17.00800007839448,0.5952000000000001,181.8,1,0,284.0
921,trevor_immelman,2011,8,280.0,298.125,284.0,-0.1,288.5,0.6174000000000001,0.6812,18.271666514640152,0.5809000000000001,166.4,1,0,301.0
922,trevor_immelman,2012,8,280.0,298.125,301.0,-0.1,290.9,0.597,0.6345000000000001,18.838366657789976,0.5660000000000001,312.2,1,0,295.0
923,trevor_immelman,2013,8,280.0,298.125,295.0,-0.1,283.6,0.6119,0.6651,17.0216558756779,0.5913,303.7,0,0,315.0
924,trevor_immelman,2014,8,280.0,298.125,315.0,-0.1,291.8,0.585,0.6528,18.95815391856496,0.546,314.2,0,0,315.0
925,troy_matteson,2006,1,315.0,315.0,315.0,-4.3,298.7,0.5945,0.6634,20.327512828129713,0.5768,247.3,0,0,315.0
926,troy_merritt,2015,1,299.0,299.0,315.0,-0.3,285.2,0.6283,0.6336999999999999,18.60976492851117,0.6183,108.9,1,0,299.0
927,tyrrell_hatton,2018,1,292.0,292.0,315.0,1.4,298.8,0.6184000000000001,0.6646,19.07525753430344,0.6258,163.3,1,0,292.0
928,vaughn_taylor,2005,3,295.0,308.3333333333333,315.0,-2.7,290.3,0.6420999999999999,0.6566,19.57202975194732,0.5784,272.1,0,0,315.0
929,vaughn_taylor,2006,3,295.0,308.3333333333333,315.0,-2.7,286.6,0.6331,0.6408,20.583768281504398,0.5536,196.4,1,1,295.0
930,vaughn_taylor,2007,3,295.0,308.3333333333333,295.0,-2.7,283.6,0.642,0.6418,18.64373487260533,0.5437,184.1,0,0,315.0
931,vijay_singh,2002,15,284.0,296.4,315.0,0.3,285.6,0.6783,0.7062999999999999,18.24571730571314,0.6297999999999999,173.2,1,1,287.0
932,vijay_singh,2003,15,284.0,296.4,287.0,0.3,301.9,0.6341,0.6947,19.581544882873768,0.6486,214.5,1,1,286.0
